,Make,Model,Variant,Ex-Showroom_Price,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Height,Width,Doors,City_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range
1088,Mahindra,Bolero,Ex Non Ac,773678.00,2,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60,1910,1745,5,9.4,,1615,Ventilated Disc,Drum,Rigid leaf spring,Rigid leaf spring,,,215/75R15,215/75R15,,,,,63PS@3200rpm,195Nm@1400-2200rpm,Digital,Yes,Digital,Yes,7,Fabric,Manual,2794,,,Not on offer,,,2 years / Unlimited Kms,,Manual,,,1,Digital,Not on offer,1,,1,2 Years/Unlimited Kms (Whichever comes earlier),,Internal,Digital,Manual,Analog + Digital,1,5.9 meter,,Driver & Front Passenger,,,Yes,,,,,,,Yes,,,,,,,,,,,,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,
1089,Maruti Suzuki,Ciaz,1.3L Alpha Smart Hybrid,1102689.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43,1485,1730,4,28.09,,1105,Ventilated Disc,Drum,McPherson,Torsion Beam,,,195/55R16,195/55R16,Electric Power,All Windows,,Remote,89Bhp@4000RPM,200Nm@1750rpm,Digital,Analog,Analog,2,5,Leather,Manual,2650,Yes,1,USB & Aux-in,1,1,2 years /40000 Kms (years/distance whichever comes first),1,"Internal, With Remote",510,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,"Internal, With Remote",Analog,Manual,Analog + Digital,1,5.4 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1590 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,,Yes,,,,Yes,Yes,,,Yes,Yes,,,Yes,,,,,
1090,Maruti Suzuki,Ciaz,1.3L Sigma Smart Hybrid,919689.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43,1485,1730,4,28.09,,1105,Ventilated Disc,Drum,McPherson,Torsion Beam,,,185/65R15,185/65R15,Electric Power,All Windows,,Remote,89Bhp@4000RPM,200Nm@1750rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2650,,2,CD Player with USB & Aux-in,1,1,2 years /40000 Kms (years/distance whichever comes first),1,"Internal, With Remote",510,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,5.4 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,,Yes,,,,Yes,,,Yes,,All Rows,1590 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,Rake,,,Rear sensors,,Yes,,,,,Multifunction Steering Wheel,,,,,Yes,,Cup Holders,,,,,,,Yes,,,,,,,,,,,,
1091,Maruti Suzuki,Ciaz,1.3L Delta Smart Hybrid,980689.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43,1485,1730,4,28.09,,1105,Ventilated Disc,Drum,McPherson,Torsion Beam,,,185/65R15,185/65R15,Electric Power,All Windows,,Remote,89Bhp@4000RPM,200Nm@1750rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2650,,2,CD Player with USB & Aux-in,1,1,2 years /40000 Kms (years/distance whichever comes first),1,"With Remote, Internal",510,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,5.4 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,,Yes,,,,,Yes,,,,Yes,,,Yes,,All Rows,1590 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,"Rake, Reach",,,Rear sensors,,Yes,,,,,Multifunction Steering Wheel,,,Manual Adjustment,,Yes,,Cup Holders,,,,,,,Yes,,,,,,,Yes,,,,,
1092,Maruti Suzuki,Ciaz,1.3L Zeta Smart Hybrid,1062689.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43,1485,1730,4,28.09,,1105,Ventilated Disc,Drum,McPherson,Torsion Beam,,,185/65R15,185/65R15,Electric Power,All Windows,,Remote,89Bhp@4000RPM,200Nm@1750rpm,Digital,Analog,Analog,2,5,Fabric,Manual,2650,Yes,1,CD Player with USB & Aux-in,1,1,2 years /40000 Kms (years/distance whichever comes first),1,"With Remote, Internal",510,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,5.4 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1590 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,,Yes,2,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,,,,Yes,Multifunction Steering Wheel,Yes,,Manual Adjustment,,Yes,,Cup Holders,,,,,,Yes,Yes,,,,Yes,,,Yes,,,,,
1093,Maruti Suzuki,Ciaz,1.5L Sigma Smart Hybrid,819689.00,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,43,1485,1730,4,,,1010,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,,,185/65R15,185/65R15,Electric Power,All Windows,,Remote,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2650,,2,CD Player with USB & Aux-in,1,1,2 years /40000 Kms (years/distance whichever comes first),1,"Internal, With Remote",510,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,5.4 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1520 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,Rake,,,Rear sensors,Yes,Yes,,,,,Multifunction Steering Wheel,,,,,Yes,,Cup Holders,,,,,,,Yes,,,,,,,,,,,,
1094,Maruti Suzuki,Ciaz,1.5L Delta Smart Hybrid,881689.00,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,43,1485,1730,4,,,1010,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,,,185/65R15,185/65R15,Electric Power,All Windows,,Remote,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2650,,2,CD Player with USB & Aux-in,1,1,2 years /40000 Kms (years/distance whichever comes first),1,"Internal, With Remote",510,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,5.4 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1520 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,Rake,,,Rear sensors,Yes,Yes,,,,,Multifunction Steering Wheel,,,Manual Adjustment,,Yes,,Cup Holders,,,,,,,Yes,,,,,,,Yes,,,,,
1095,Maruti Suzuki,Ciaz,1.5L Zeta Smart Hybrid,958689.00,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,43,1485,1730,4,21.56,,1010,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,,,185/65R15,185/65R15,Electric Power,All Windows,,Remote,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,Analog,2,5,Leather,Manual,2650,Yes,1,CD Player with USB & Aux-in,1,1,2 years /40000 Kms (years/distance whichever comes first),1,"With Remote, Internal",510,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,5.4 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1520 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,,Yes,2,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,,,,Yes,Multifunction Steering Wheel,Yes,,Manual Adjustment,,Yes,,Cup Holders,,,,,,,Yes,,,,,,,Yes,,,,,
1096,Maruti Suzuki,Ciaz,1.5L Alpha Smart Hybrid,997689.00,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,43,1485,1730,4,,,1010,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,,,195/55R16,195/55R16,Electric Power,All Windows,,Remote,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,Analog,2,5,Leather,Manual,2650,Yes,1,USB & Aux-in,1,1,2 years /40000 Kms (years/distance whichever comes first),1,"Internal, With Remote",510,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,"With Remote, Internal",Analog,Manual,Analog + Digital,1,5.4 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1520 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,Rake,,,Rear sensors with camera,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,,,,,,,,,,Yes,Yes,,,Yes,,,,,
1097,Maruti Suzuki,Ciaz,1.5L Delta At Smart Hybrid,980689.00,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,43,1485,1730,4,,,1010,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,,,185/65R15,185/65R15,Electric Power,All Windows,,Remote,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,Analog,Yes,5,Fabric,Automatic,2650,,2,CD Player with USB & Aux-in,1,1,2 years /40000 Kms (years/distance whichever comes first),1,"With Remote, Internal",510,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,5.4 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1520 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,Rear sensors,Yes,Yes,,,,,Multifunction Steering Wheel,,,Manual Adjustment,,Yes,,Cup Holders,,Yes,,,,,Yes,,,,,,,Yes,,,,,
1098,Maruti Suzuki,Ciaz,1.5L Zeta At Smart Hybrid,1058688.00,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,43,1485,1730,4,,,1010,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,,,185/65R15,185/65R15,Electric Power,All Windows,,Remote,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2650,Yes,1,CD Player with USB & Aux-in,1,1,2 years /40000 Kms (years/distance whichever comes first),1,"With Remote, Internal",510,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,5.4 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1520 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,,,,Yes,Multifunction Steering Wheel,,,Manual Adjustment,,Yes,,Cup Holders,,Yes,,,,,Yes,,,,,,,Yes,,,,,
1099,Maruti Suzuki,Ciaz,1.5L Alpha At Smart Hybrid,1098689.00,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,43,1485,1730,4,,,1010,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,,,195/55R16,195/55R16,Electric Power,All Windows,,Remote,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,Analog,2,5,Leather,Automatic,2650,Yes,1,USB & Aux-in,1,1,2 years /40000 Kms (years/distance whichever comes first),1,"Internal, With Remote",510,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,"With Remote, Internal",Analog,Manual,Analog + Digital,1,5.4 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1520 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,,Yes,,,,,Yes,,,Yes,Yes,,,Yes,,,,,
1100,Maruti Suzuki,Ciaz,1.5L Alpha,1138189.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43,1485,1730,4,26.82,,1105,Ventilated Disc,Drum,McPherson,Torsion Beam,,,195/55R16,195/55R16,Electric Power,All Windows,,Remote,94Bhp@4000RPM,225Nm@1500-2250rpm,Digital,Analog,Analog,2,5,Leather,Manual,2650,Yes,1,USB & Aux-in,1,1,2 years /40000 Kms (years/distance whichever comes first),1,"Internal, With Remote",510,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,"With Remote, Internal",Analog,Manual,Analog + Digital,1,5.4 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,,,,,,Normal,Yes,,,,Yes,,Yes,Yes,Yes,All Rows,1590 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,Yes,Yes,,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,,Yes,,,,Yes,Yes,,,Yes,Yes,,,Yes,1,,,,
1101,Maruti Suzuki,Ciaz,1.5L Delta,997689.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43,1485,1730,4,26032,,1105,Ventilated Disc,Drum,McPherson,Torsion Beam,,,185/65R15,185/65R15,Electric Power,All Windows,,Remote,94Bhp@4000RPM,225Nm@1500-2250rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2650,,2,CD Player with USB & Aux-in,1,1,2 years /40000 Kms (years/distance whichever comes first),1,"Internal, With Remote",510,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,5.4 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,,Yes,Yes,,,,Yes,,Yes,,Yes,Yes,,Yes,,All Rows,1590 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,"Rake, Reach",,,Rear sensors,,Yes,,,,,Multifunction Steering Wheel,,,Manual Adjustment,,Yes,,Cup Holders,,,,,,,Yes,,,,,,,Yes,1,,,,
1102,Maruti Suzuki,Ciaz,1.5L Zeta,1109189.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43,1485,1730,4,26.32,,1105,Ventilated Disc,Drum,McPherson,Torsion Beam,,,185/65R15,185/65R15,Electric Power,All Windows,,Remote,94Bhp@4000RPM,225Nm@1500-2250rpm,Digital,Analog,Analog,2,5,Fabric,Manual,2650,Yes,1,CD Player with USB & Aux-in,1,1,2 years /40000 Kms (years/distance whichever comes first),1,"With Remote, Internal",510,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,5.4 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,,Yes,Yes,,,Normal,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,All Rows,1590 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,,Yes,2,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,,,,Yes,Multifunction Steering Wheel,Yes,,Manual Adjustment,,Yes,,Cup Holders,,,,,,Yes,Yes,,,,Yes,,,Yes,,,,,
1103,Skoda,Rapid,1.6 Mpi Ambition,998599.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,1466,1699,4,12,,1137,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,,,185/60R15,185/60R15,Electro-Hydraulic,All Windows,,Remote,105PS@5250rpm,153Nm@3750-3800rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2552,,1,CD/MP3/DVD Player with USB & Aux-in,1,1,3 years / Unlimited Kms,1,"Internal, With Remote",460,1,1,Digital,Front & Rear,1,Front,1,2 years /100000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,5.3 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1680 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,,Yes,,2,,"Rake, Reach",,,Rear sensors,Yes,Yes,,,,,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,,Yes,,Yes,,,,,,,Yes,,,Yes,,,,,,,,,
1104,Skoda,Rapid,1.5 Tdi Cr Active,1006139.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,1466,1699,4,14.5,,1210,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,,,185/60R15,185/60R15,Electro-Hydraulic,All Windows,,Remote,110PS@4000rpm,250Nm@1500-2500rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2552,,1,Not on offer,,,3 years / Unlimited Kms,,"With Remote, Internal",460,1,1,,Front & Rear,,Front & Rear,1,2 years /100000 Kms (years/distance whichever comes first),,Internal,Digital,Manual,Analog,1,5.3 meter,,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1750 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,,Yes,Yes,2,,"Rake, Reach",,,Yes,Yes,,,,Yes,,,,,,,Yes,,Yes,,,,,,Yes,Yes,,,,,,,,,,,,
1105,Skoda,Rapid,1.6 Mpi Active,881916.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,1466,1699,4,12,,1137,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,,,185/60R15,185/60R15,Electro-Hydraulic,All Windows,,Remote,105PS@5250rpm,153Nm@3750-3800rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2552,,1,Not on offer,,,3 years / Unlimited Kms,,"With Remote, Internal",460,1,1,,Front & Rear,,Front,1,2 years /100000 Kms (years/distance whichever comes first),,Internal,Digital,Manual,Analog,1,5.3 meter,,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1680 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,,Yes,,2,,"Reach, Rake",,,Yes,Yes,,,,Yes,,,,,,,Yes,,Yes,,,,,,,Yes,,,,,,,,,,,,
1106,Skoda,Rapid,1.5 Tdi Cr Ambition,1129599.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,1466,1699,4,14.5,,1210,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,,,185/60R15,185/60R15,Electro-Hydraulic,All Windows,,Remote,110PS@4000rpm,250Nm@1500-2500rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2552,,1,CD/MP3/DVD Player with USB & Aux-in,1,1,3 years / Unlimited Kms,1,"With Remote, Internal",460,1,1,Digital,Front & Rear,1,Front & Rear,1,2 years /100000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,5.3 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1750 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,,Yes,Yes,2,,"Rake, Reach",,,Rear sensors,Yes,Yes,,,Yes,,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,,Yes,,Yes,,,,,,Yes,Yes,,,Yes,,,,,,,,,
1107,Skoda,Rapid,1.5 Tdi Cr Ambition At,1249599.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,1466,1699,4,14.5,,1228,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,,,185/60R15,185/60R15,Electro-Hydraulic,All Windows,,Remote,110PS@4000rpm,250Nm@1500-2500rpm,Digital,Analog,Analog,Yes,5,Fabric,Automatic,2552,,1,CD/MP3/DVD Player with USB & Aux-in,1,1,3 years / Unlimited Kms,1,"With Remote, Internal",460,1,1,Digital,Front & Rear,1,Front,1,2 years /100000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,5.3 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1770 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,,Yes,Yes,2,,"Rake, Reach",,,Rear sensors,Yes,Yes,,,,,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,,Yes,,Yes,,Yes,,,,Yes,,,,Yes,,,,,,,,,
1108,Skoda,Rapid,1.6 Mpi Style At,1243599.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,1466,1699,4,12,,1187,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,,,185/60R15,185/60R15,Electro-Hydraulic,All Windows,,Remote,105PS@5250rpm,153Nm@3750-3800rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2552,,1,Not on offer,1,1,3 years / Unlimited Kms,1,"With Remote, Internal",460,1,1,Digital,Front & Rear,1,Front,1,2 years /100000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,5.3 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1710 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,,Yes,,2,,"Rake, Reach",,,Rear sensors,Yes,Yes,,,,Yes,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,,Yes,,Yes,,,Yes,,,,Yes,Yes,,Yes,,,,Yes,,,,,
1109,Skoda,Rapid,1.5 Tdi Cr Style At,1399599.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55,1466,1699,4,18,,1228,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,,,185/60R15,185/60R15,Electro-Hydraulic,All Windows,,Remote,110PS@4000rpm,250Nm@1500-2500rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2552,,1,CD/MP3/DVD Player with USB & Aux-in,1,1,3 years / Unlimited Kms,1,"With Remote, Internal",460,1,1,Digital,Front & Rear,1,Front,1,2 years /100000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,5.3 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1770 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,,Yes,Yes,2,,"Rake, Reach",,,,Yes,Yes,,,,Yes,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,,Yes,,Yes,,Yes,Yes,,,Yes,Yes,Yes,,Yes,,,,Yes,,,,,
